
SetupTitle, HfO2 experiment
PrimitiveTest, I/V Sweep
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 05/10/2022 11:24:50
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 106
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 300 500 60 1 1
MetaData, TestRecord.LinkKey, 058ad711-a1d6-49ba-ab5f-50a7b0056bb2
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, DrainVoltage
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, DrainCurrent
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1.1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.3E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.45833333333333331
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.45833333333333331
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.45833333333333331
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.45833333333333331
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.45833333333333331
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V3, I3, I1
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HfO2 experiment
Dimension1, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1
DataName, DrainVoltage, DrainCurrent, V3, I3, I1
DataValue, -1, -1.00343E-07, , , 
DataValue, -0.98000000000000009, -9.1857999999999988E-08, , , 
DataValue, -0.96000000000000008, -8.4456099999999991E-08, , , 
DataValue, -0.94000000000000006, -7.78101E-08, , , 
DataValue, -0.92, -7.16698E-08, , , 
DataValue, -0.9, -6.59741E-08, , , 
DataValue, -0.88, -6.0749099999999989E-08, , , 
DataValue, -0.86, -5.5914399999999995E-08, , , 
DataValue, -0.84000000000000008, -5.1416099999999994E-08, , , 
DataValue, -0.82000000000000006, -4.7242499999999994E-08, , , 
DataValue, -0.8, -4.3363599999999995E-08, , , 
DataValue, -0.78, -3.9765899999999995E-08, , , 
DataValue, -0.76, -3.64522E-08, , , 
DataValue, -0.74, -3.3373199999999995E-08, , , 
DataValue, -0.72000000000000008, -3.05062E-08, , , 
DataValue, -0.70000000000000007, -2.78453E-08, , , 
DataValue, -0.68, -2.5387599999999997E-08, , , 
DataValue, -0.66, -2.31194E-08, , , 
DataValue, -0.64, -2.1002099999999997E-08, , , 
DataValue, -0.62, -1.90442E-08, , , 
DataValue, -0.6, -1.72555E-08, , , 
DataValue, -0.58000000000000007, -1.55867E-08, , , 
DataValue, -0.56, -1.4053399999999999E-08, , , 
DataValue, -0.54, -1.2634499999999998E-08, , , 
DataValue, -0.52, -1.1330899999999999E-08, , , 
DataValue, -0.5, -1.02828E-08, , , 
DataValue, -0.48000000000000004, -9.4864E-09, , , 
DataValue, -0.46, -8.46436E-09, , , 
DataValue, -0.44, -7.54259E-09, , , 
DataValue, -0.42000000000000004, -6.69559E-09, , , 
DataValue, -0.4, -6.13277E-09, , , 
DataValue, -0.38, -5.4698E-09, , , 
DataValue, -0.36000000000000004, -4.84706E-09, , , 
DataValue, -0.34, -4.26743E-09, , , 
DataValue, -0.32, -3.74217E-09, , , 
DataValue, -0.3, -3.26183E-09, , , 
DataValue, -0.28, -2.82508E-09, , , 
DataValue, -0.26, -2.43704E-09, , , 
DataValue, -0.24000000000000002, -2.07882E-09, , , 
DataValue, -0.22, -1.75931E-09, , , 
DataValue, -0.2, -1.47186E-09, , , 
DataValue, -0.18000000000000002, -1.21347E-09, , , 
DataValue, -0.16, -9.98101E-10, , , 
DataValue, -0.14, -7.9686000000000008E-10, , , 
DataValue, -0.12000000000000001, -6.1561600000000006E-10, , , 
DataValue, -0.1, -4.5280900000000005E-10, , , 
DataValue, -0.08, -3.0537900000000003E-10, , , 
DataValue, -0.060000000000000005, -1.7097500000000002E-10, , , 
DataValue, -0.04, -5.0897000000000007E-11, , , 
DataValue, -0.02, 6.071E-11, , , 
DataValue, 0, 1.7773400000000002E-10, , , 
DataValue, 0.02, 2.9207400000000004E-10, , , 
DataValue, 0.04, 4.1147200000000004E-10, , , 
DataValue, 0.060000000000000005, 5.38655E-10, , , 
DataValue, 0.08, 6.77917E-10, , , 
DataValue, 0.1, 8.33389E-10, , , 
DataValue, 0.12000000000000001, 1.03352E-09, , , 
DataValue, 0.14, 1.22034E-09, , , 
DataValue, 0.16, 1.44541E-09, , , 
DataValue, 0.18000000000000002, 1.69978E-09, , , 
DataValue, 0.2, 1.98744E-09, , , 
DataValue, 0.22, 2.30885E-09, , , 
DataValue, 0.24000000000000002, 2.67206E-09, , , 
DataValue, 0.26, 3.07575E-09, , , 
DataValue, 0.28, 3.52593E-09, , , 
DataValue, 0.3, 4.0269E-09, , , 
DataValue, 0.32, 4.5821E-09, , , 
DataValue, 0.34, 5.19779E-09, , , 
DataValue, 0.36000000000000004, 5.883E-09, , , 
DataValue, 0.38, 6.63462E-09, , , 
DataValue, 0.4, 7.46364E-09, , , 
DataValue, 0.42000000000000004, 8.37103E-09, , , 
DataValue, 0.44, 9.3714E-09, , , 
DataValue, 0.46, 1.05026E-08, , , 
DataValue, 0.48000000000000004, 1.2103699999999999E-08, , , 
DataValue, 0.5, 1.3565599999999999E-08, , , 
DataValue, 0.52, 1.50888E-08, , , 
DataValue, 0.54, 1.6734099999999998E-08, , , 
DataValue, 0.56, 1.8508099999999998E-08, , , 
DataValue, 0.58000000000000007, 2.0419999999999997E-08, , , 
DataValue, 0.6, 2.2493899999999997E-08, , , 
DataValue, 0.62, 2.4742599999999997E-08, , , 
DataValue, 0.64, 2.7168999999999997E-08, , , 
DataValue, 0.66, 2.98101E-08, , , 
DataValue, 0.68, 3.26544E-08, , , 
DataValue, 0.70000000000000007, 3.5728899999999996E-08, , , 
DataValue, 0.72000000000000008, 3.90602E-08, , , 
DataValue, 0.74, 4.2632399999999996E-08, , , 
DataValue, 0.76, 4.65061E-08, , , 
DataValue, 0.78, 5.07147E-08, , , 
DataValue, 0.8, 5.52006E-08, , , 
DataValue, 0.82000000000000006, 6.0023199999999992E-08, , , 
DataValue, 0.84000000000000008, 6.5251199999999991E-08, , , 
DataValue, 0.86, 6.9996499999999988E-08, , , 
DataValue, 0.88, 7.5845199999999986E-08, , , 
DataValue, 0.9, 8.21029E-08, , , 
DataValue, 0.92, 8.89357E-08, , , 
DataValue, 0.94000000000000006, 9.61977E-08, , , 
DataValue, 0.96000000000000008, 1.04002E-07, , , 
DataValue, 0.98000000000000009, 1.12841E-07, , , 
DataValue, 1, 1.22026E-07, , , 
DataValue, 1, 1.21603E-07, , , 
DataValue, 0.98000000000000009, 1.11991E-07, , , 
DataValue, 0.96000000000000008, 1.03314E-07, , , 
DataValue, 0.94000000000000006, 9.5465699999999986E-08, , , 
DataValue, 0.92, 8.78701E-08, , , 
DataValue, 0.9, 8.0912299999999993E-08, , , 
DataValue, 0.88, 7.44745E-08, , , 
DataValue, 0.86, 6.8437899999999988E-08, , , 
DataValue, 0.84000000000000008, 6.28454E-08, , , 
DataValue, 0.82000000000000006, 5.7649199999999993E-08, , , 
DataValue, 0.8, 5.28376E-08, , , 
DataValue, 0.78, 4.8402499999999993E-08, , , 
DataValue, 0.76, 4.4248399999999995E-08, , , 
DataValue, 0.74, 4.0419299999999996E-08, , , 
DataValue, 0.72000000000000008, 3.6861499999999996E-08, , , 
DataValue, 0.70000000000000007, 3.35775E-08, , , 
DataValue, 0.68, 3.05412E-08, , , 
DataValue, 0.66, 2.7748699999999996E-08, , , 
DataValue, 0.64, 2.5134199999999996E-08, , , 
DataValue, 0.62, 2.2749299999999997E-08, , , 
DataValue, 0.6, 2.05431E-08, , , 
DataValue, 0.58000000000000007, 1.85165E-08, , , 
DataValue, 0.56, 1.66465E-08, , , 
DataValue, 0.54, 1.49199E-08, , , 
DataValue, 0.52, 1.33479E-08, , , 
DataValue, 0.5, 1.1902099999999998E-08, , , 
DataValue, 0.48000000000000004, 1.06548E-08, , , 
DataValue, 0.46, 9.85465E-09, , , 
DataValue, 0.44, 8.74942E-09, , , 
DataValue, 0.42000000000000004, 7.75482E-09, , , 
DataValue, 0.4, 6.84676E-09, , , 
DataValue, 0.38, 6.23816E-09, , , 
DataValue, 0.36000000000000004, 5.53152E-09, , , 
DataValue, 0.34, 4.86678E-09, , , 
DataValue, 0.32, 4.26065E-09, , , 
DataValue, 0.3, 3.70747E-09, , , 
DataValue, 0.28, 3.20639E-09, , , 
DataValue, 0.26, 2.75342E-09, , , 
DataValue, 0.24000000000000002, 2.34569E-09, , , 
DataValue, 0.22, 1.97762E-09, , , 
DataValue, 0.2, 1.64984E-09, , , 
DataValue, 0.18000000000000002, 1.35643E-09, , , 
DataValue, 0.16, 1.09456E-09, , , 
DataValue, 0.14, 8.774850000000001E-10, , , 
DataValue, 0.12000000000000001, 6.74537E-10, , , 
DataValue, 0.1, 4.93852E-10, , , 
DataValue, 0.08, 3.3219800000000004E-10, , , 
DataValue, 0.060000000000000005, 1.86088E-10, , , 
DataValue, 0.04, 5.688E-11, , , 
DataValue, 0.02, -6.2409E-11, , , 
DataValue, 0, -1.8370300000000002E-10, , , 
DataValue, -0.02, -2.99084E-10, , , 
DataValue, -0.04, -4.1643100000000004E-10, , , 
DataValue, -0.060000000000000005, -5.3928400000000006E-10, , , 
DataValue, -0.08, -6.7218300000000008E-10, , , 
DataValue, -0.1, -8.1706100000000008E-10, , , 
DataValue, -0.12000000000000001, -1.00137E-09, , , 
DataValue, -0.14, -1.1716399999999999E-09, , , 
DataValue, -0.16, -1.37501E-09, , , 
DataValue, -0.18000000000000002, -1.6028E-09, , , 
DataValue, -0.2, -1.85996E-09, , , 
DataValue, -0.22, -2.14436E-09, , , 
DataValue, -0.24000000000000002, -2.45952E-09, , , 
DataValue, -0.26, -2.8142E-09, , , 
DataValue, -0.28, -3.20033E-09, , , 
DataValue, -0.3, -3.6347E-09, , , 
DataValue, -0.32, -4.10567E-09, , , 
DataValue, -0.34, -4.63096E-09, , , 
DataValue, -0.36000000000000004, -5.20415E-09, , , 
DataValue, -0.38, -5.83931E-09, , , 
DataValue, -0.4, -6.53364E-09, , , 
DataValue, -0.42000000000000004, -7.29448E-09, , , 
DataValue, -0.44, -8.12444E-09, , , 
DataValue, -0.46, -9.0369E-09, , , 
DataValue, -0.48000000000000004, -1.0040299999999999E-08, , , 
DataValue, -0.5, -1.1501199999999999E-08, , , 
DataValue, -0.52, -1.2819199999999998E-08, , , 
DataValue, -0.54, -1.4194899999999999E-08, , , 
DataValue, -0.56, -1.5650299999999998E-08, , , 
DataValue, -0.58000000000000007, -1.72175E-08, , , 
DataValue, -0.6, -1.8891499999999997E-08, , , 
DataValue, -0.62, -2.0703699999999998E-08, , , 
DataValue, -0.64, -2.26658E-08, , , 
DataValue, -0.66, -2.4780499999999998E-08, , , 
DataValue, -0.68, -2.7044799999999997E-08, , , 
DataValue, -0.70000000000000007, -2.9486299999999996E-08, , , 
DataValue, -0.72000000000000008, -3.2128099999999994E-08, , , 
DataValue, -0.74, -3.496E-08, , , 
DataValue, -0.76, -3.80584E-08, , , 
DataValue, -0.78, -4.1334799999999995E-08, , , 
DataValue, -0.8, -4.48853E-08, , , 
DataValue, -0.82000000000000006, -4.8688799999999996E-08, , , 
DataValue, -0.84000000000000008, -5.2752099999999994E-08, , , 
